image_id,category_id,keypointsNosex,keypointsNosey,keypointsNoseScore,keypointsLEyex,keypointsLEyey,keypointsLEyeScore,keypointsREyex,keypointsREyey,keypointsREyeScore,keypointsLEarx,keypointsLEary,keypointsLEarScore,keypointsREarx,keypointsREary,keypointsREarScore,keypointsLShoulderx,keypointsLShouldery,keypointsLShoulderScore,keypointsRShoulderx,keypointsRShouldery,keypointsRShoulderScore,keypointsLElbowx,keypointsLElbowy,keypointsLElbowScore,keypointsRElbowx,keypointsRElbowy,keypointsRElbowScore,keypointsLWristx,keypointsLWristy,keypointsLWristScore,keypointsRWristx,keypointsRWristy,keypointsRWristScore,keypointsLHipx,keypointsLHipy,keypointsLHipScore,keypointsRHipx,keypointsRHipy,keypointsRHipScore,keypointsLKneex,keypointsLKneey,keypointsLKneeScore,keypointsRKneex,keypointsRKneey,keypointsRKneeScore,keypointsLAnklex,keypointsLAnkley,keypointsLAnkleScore,keypointsRAnklex,keypointsRAnkley,keypointsRAnkleScore,keypointsheadx,keypointsheady,keypointsheadScore,keypointsneckx,keypointsnecky,keypointsneckScore,keypointsMHipx,keypointsMHipy,keypointsMHipScore,keypointsfoot1x,keypointsfoot1y,keypointsfoot1Score,keypointsfoot2x,keypointsfoot2y,keypointsfoot2Score,keypointsfoot3x,keypointsfoot3y,keypointsfoot3Score,keypointsfoot4x,keypointsfoot4y,keypointsfoot4Score,keypointsfoot5x,keypointsfoot5y,keypointsfoot5Score,keypointsfoot6x,keypointsfoot6y,keypointsfoot6Score,score,idx,class
172,1,157.27914428710938,139.59722900390622,0.912410140037536,160.4747314453125,136.40164184570312,0.93538361787796,153.0183563232422,136.40164184570312,0.9263896942138672,165.80072021484375,132.140869140625,0.8911263346672049,149.82276916503906,132.140869140625,0.829106330871582,173.257080078125,136.40164184570312,0.9221491813659659,144.49679565429688,135.33645629882812,0.9232628941535952,175.38748168945312,152.3795928955078,0.88832938671112,137.04042053222656,151.31439208984375,0.926462352275848,174.32228088378906,167.29232788085938,0.8811650276184081,137.04042053222656,168.35752868652344,0.918091297149658,162.60511779785156,159.83596801757812,0.8702632188796992,146.62718200683594,156.64036560058594,0.903167366981506,158.34434509277344,187.5310516357422,0.8724806904792781,143.4315948486328,185.40066528320312,0.8477406501770021,162.60511779785156,209.90017700195312,0.906646311283111,146.62718200683594,207.769775390625,0.927297353744506,156.2139434814453,123.61929321289062,0.9060159921646109,157.27914428710938,135.33645629882812,0.9028887152671812,155.1487579345703,156.64036560058594,0.930518746376037,155.1487579345703,219.4869384765625,0.8638304471969601,145.56198120117188,218.42173767089844,0.82950359582901,159.40953063964844,220.55213928222656,0.8609789609909051,142.36639404296875,216.29135131835938,0.843659996986389,163.67031860351562,212.0305633544922,0.789408981800079,148.75758361816406,207.769775390625,0.7837260961532589,3.0295357704162584,0.0,0
173,1,155.76710510253906,139.51856994628906,0.90750515460968,158.97166442871094,136.31401062011722,0.912269353866577,152.5625457763672,136.31401062011722,0.941313505172729,165.38079833984375,132.041259765625,0.8826023936271661,149.35797119140625,130.97306823730472,0.817190289497375,173.92630004882812,137.38218688964844,0.915368497371673,144.0170440673828,135.24581909179688,0.931914329528808,177.130859375,153.40501403808594,0.9042758941650392,137.60791015625,149.13226318359375,0.903611540794372,174.99447631835938,168.35963439941406,0.9294997453689572,136.53971862792972,165.1550750732422,0.9495992064476012,163.24441528320312,160.88232421875,0.8833632469177242,147.2216033935547,157.67776489257812,0.8905369639396661,155.76710510253906,188.6551971435547,0.8507838249206541,142.9488525390625,185.4506378173828,0.8735448122024531,163.24441528320312,208.9507751464844,0.903093695640564,146.15341186523438,207.8825836181641,0.91130119562149,156.83529663085938,123.4957504272461,0.873004853725433,156.83529663085938,134.17762756347656,0.9116070866584772,155.76710510253906,157.67776489257812,0.9083755612373352,154.69891357421875,218.564453125,0.823363065719604,145.08522033691406,218.564453125,0.8344163298606869,158.97166442871094,219.6326446533203,0.8418343067169191,141.8806610107422,216.42808532714844,0.8559603095054621,164.31260681152344,211.0871429443359,0.764606535434722,148.289794921875,208.9507751464844,0.7456449866294861,3.035773515701294,0.0,0
174,1,153.85354614257812,140.17741394042972,0.914228737354278,158.2471160888672,135.78385925292972,0.9238020777702328,151.65676879882812,135.78385925292972,0.90574026107788,165.93585205078125,132.48867797851562,0.9152611494064332,148.36160278320312,131.39028930664062,0.71822839975357,173.6245880126953,139.07902526855472,0.908556282520294,145.06642150878906,132.48867797851562,0.91292530298233,179.1165313720703,154.4564971923828,0.8973805308341981,140.67286682128906,141.2758026123047,0.920114398002624,175.8213653564453,168.73556518554688,0.9202593564987179,138.47608947753906,157.7516632080078,0.916592001914978,164.83746337890625,162.14523315429688,0.8779222369194031,148.36160278320312,156.6532745361328,0.9133917093276972,153.85354614257812,188.5066070556641,0.8698287606239311,141.77125549316406,183.0146484375,0.8791224360466001,161.5422821044922,209.3760223388672,0.8642189502716061,145.06642150878906,207.1792449951172,0.8930643796920771,156.0503387451172,121.50477600097656,0.8943628072738641,158.2471160888672,133.58706665039062,0.8668013215064999,157.1487274169922,157.7516632080078,0.9397642612457272,152.75515747070312,218.16314697265625,0.9020688533782952,145.06642150878906,218.16314697265625,0.8011347055435181,158.2471160888672,219.26153564453125,0.8281201720237731,140.67286682128906,217.06475830078125,0.832615613937377,163.73907470703125,211.5727996826172,0.8254308104515071,146.16482543945312,207.1792449951172,0.731517136096954,2.990539073944092,0.0,0
175,1,152.3450164794922,137.34466552734378,0.90982973575592,156.87741088867188,133.94535827636722,0.9838797450065612,148.9457244873047,132.812255859375,0.928246796131134,164.80911254882812,129.4129638671875,0.8972427248954771,145.54641723632812,129.4129638671875,0.774913132190704,172.7407989501953,138.47775268554688,0.8834362626075741,144.413330078125,130.54606628417972,0.9404399394989009,180.67250061035156,155.4742431640625,0.9237948656082152,143.2802276611328,139.61085510253906,0.7640509009361259,178.4062957763672,169.07144165039062,0.9383395910263058,141.01402282714844,152.074951171875,0.8898826837539671,167.07530212402344,163.40594482421875,0.867392241954803,151.2119140625,157.74044799804688,0.8662815093994141,154.61122131347656,188.33412170410156,0.8391262292861931,143.2802276611328,183.80172729492188,0.8695209026336671,161.40980529785156,208.7299041748047,0.8473100066184991,144.413330078125,207.59681701660156,0.938773930072784,154.61122131347656,119.21507263183594,0.9123842120170592,156.87741088867188,131.67916870117188,0.8508269786834709,159.14361572265625,158.87355041503906,0.929885864257812,152.3450164794922,217.79470825195312,0.8390319347381591,144.413330078125,217.79470825195312,0.8714979887008659,158.01051330566406,218.9278106689453,0.8177071809768671,141.01402282714844,216.66160583496097,0.8918321728706361,164.80911254882812,209.86300659179688,0.8347916007041931,145.54641723632812,207.59681701660156,0.8212916851043701,3.0841398239135738,0.0,0
176,1,150.48104858398438,134.16560363769528,0.9679428339004512,155.1818389892578,130.6400146484375,0.9547063708305352,148.13064575195312,129.46481323242188,0.956024885177612,163.40821838378906,125.93922424316406,0.88762229681015,144.6050567626953,127.11442565917969,0.7863996028900141,171.6345977783203,138.86639404296878,0.9128739833831779,146.9554443359375,129.46481323242188,0.902414500713348,181.0361785888672,154.1439666748047,0.8809553980827328,151.65623474121094,142.39199829101562,0.737423300743103,182.2113800048828,168.246337890625,0.8957530260086061,146.9554443359375,151.7935791015625,0.7895120382308961,169.28421020507812,163.54554748535156,0.8724119067192071,155.1818389892578,156.49436950683594,0.8611633181571959,157.5322265625,187.04949951171875,0.8676402568817131,145.78025817871094,181.1735076904297,0.882176578044891,162.23301696777344,209.3782501220703,0.905741155147552,145.78025817871094,208.20306396484375,0.8992947340011591,152.83143615722656,116.5376434326172,0.9287980794906612,158.70742797851562,130.6400146484375,0.9119442105293272,162.23301696777344,158.84475708007812,0.9507402777671812,154.0066375732422,217.60464477539062,0.8348709940910329,143.4298553466797,218.7798309326172,0.9395663738250729,158.70742797851562,218.7798309326172,0.8906761407852171,141.0794677734375,216.429443359375,0.8871336579322809,164.5834197998047,210.5534515380859,0.8175435662269591,148.13064575195312,208.20306396484375,0.8193387985229491,3.062947273254393,0.0,0
177,1,150.94541931152344,132.49440002441406,0.9642913341522212,155.75552368164062,130.08934020996094,0.9549595117568972,148.5403594970703,128.88681030273438,0.9256022572517392,164.17320251464844,126.48176574707031,0.8502221107482909,146.13531494140625,125.27924346923828,0.759412586688995,171.3883514404297,138.50701904296878,0.8650771379470821,149.74288940429688,130.08934020996094,0.7525610923767091,181.0085601806641,154.13986206054688,0.8762987852096551,153.3504638671875,143.31712341308594,0.7119820713996879,183.41360473632812,169.77268981933594,0.9029548168182372,153.3504638671875,151.73480224609375,0.752079963684082,170.18582153320312,163.76007080078125,0.863554537296295,156.95803833007812,156.54490661621094,0.8813978433609001,156.95803833007812,186.60804748535156,0.873689234256744,147.33782958984375,181.79795837402344,0.861435830593109,161.7681427001953,209.45603942871097,0.9472054839134212,144.9327850341797,208.25352478027344,0.9396569728851312,154.55299377441406,115.6590347290039,0.9246498346328732,159.36309814453125,131.2918701171875,0.8983374834060661,164.17320251464844,158.94996643066406,0.926051914691925,153.3504638671875,219.0762481689453,0.8446596264839169,144.9327850341797,217.87371826171875,0.891794621944427,158.1605682373047,219.0762481689453,0.907065093517303,141.32521057128906,216.67120361328125,0.885683596134185,165.37571716308594,210.6585693359375,0.853881478309631,147.33782958984375,209.45603942871097,0.7887555956840511,3.0143709182739262,0.0,0
178,1,153.6575164794922,133.17781066894528,0.9093457460403441,158.33184814453125,129.67207336425778,0.966942727565765,152.4889373779297,128.50347900390622,0.9414635896682729,166.51190185546875,127.33490753173828,0.9037678241729732,148.9832000732422,126.16632843017578,0.740944147109985,173.5233917236328,139.02070617675778,0.9120916724205009,151.3203582763672,129.67207336425778,0.8540274500846861,181.7034454345703,157.71800231933594,0.8172073364257809,154.8260955810547,144.86361694335938,0.7702943086624141,184.0406036376953,175.2467041015625,0.9289810061454772,154.8260955810547,154.21224975585938,0.6024204492568971,172.3548126220703,163.56089782714844,0.888854026794433,158.33184814453125,157.71800231933594,0.8943528532981869,155.9946746826172,188.10108947753903,0.8751266598701469,146.6460418701172,181.089599609375,0.8381119370460509,161.83758544921875,209.13552856445312,0.942954182624816,145.4774627685547,207.96694946289062,0.8973628282546992,157.1632537841797,116.81768035888672,0.904682636260986,161.83758544921875,130.84065246582028,0.928966343402862,165.34332275390625,160.05516052246094,0.9087582230567932,153.6575164794922,218.4841766357422,0.7908334136009211,143.14028930664062,218.4841766357422,0.9173709154129019,158.33184814453125,218.4841766357422,0.8674446940422049,140.80313110351562,216.1470184326172,0.8717544078826901,164.17474365234375,210.3041076660156,0.8373993635177611,147.8146209716797,207.96694946289062,0.7591959238052359,3.039700508117676,0.0,0
179,1,160.85557556152344,129.43394470214844,0.9642172455787652,164.47528076171875,127.02080535888672,0.949633419513702,158.4424285888672,125.81423950195312,0.949874997138977,172.9212646484375,124.607666015625,0.884539902210235,156.029296875,122.1945343017578,0.7452233433723451,178.9541015625,137.87992858886722,0.924988448619842,154.82272338867188,127.02080535888672,0.8953046202659599,184.98695373535156,159.59815979003906,0.897720873355865,157.23587036132812,141.4996337890625,0.655797719955444,183.78038024902344,175.28355407714844,0.9068254232406612,154.82272338867188,148.73904418945312,0.717123448848724,174.12782287597656,164.4244384765625,0.9169989228248592,159.6490020751953,157.18502807617188,0.8680087924003601,156.029296875,188.55581665039062,0.8819805383682251,146.3767547607422,181.31639099121097,0.8870395421981808,162.0621337890625,209.0674743652344,0.95604395866394,142.7570343017578,206.6543426513672,0.8992484807968141,164.47528076171875,112.54198455810548,0.96174269914627,166.88841247558594,128.22737121582028,0.9380708336830129,168.09498596191406,159.59815979003906,0.924612462520599,152.4095916748047,218.72003173828125,0.8443021774291991,143.96360778808594,218.72003173828125,0.9259356260299679,157.23587036132812,219.9265899658203,0.8798716068267821,139.1373291015625,216.306884765625,0.8785272836685181,164.47528076171875,210.2740478515625,0.8340796232223511,145.17018127441406,207.8609161376953,0.7337012290954591,3.06377363204956,0.0,0
180,1,168.3037567138672,125.74097442626952,0.908459961414337,171.86900329589844,123.36415100097656,0.955264806747436,165.92694091796875,122.1757354736328,0.984094738960266,180.1878967285156,120.98731994628906,0.8926477432250971,164.738525390625,119.79891204833984,0.713025987148284,186.1299591064453,135.24827575683594,0.9446716308593752,162.3616943359375,125.74097442626952,0.9013708233833312,188.5067901611328,157.82814025878906,0.9450711011886592,161.17327880859375,137.62510681152344,0.839188337326049,182.56472778320312,175.65432739257812,0.921513855457305,157.60804748535156,147.13241577148438,0.7011926770210261,175.4342498779297,163.77020263671875,0.8938048481941221,162.3616943359375,155.45130920410156,0.862897634506225,157.60804748535156,187.53846740722656,0.867958009243011,146.91232299804688,180.40798950195312,0.8601472973823541,162.3616943359375,210.11831665039062,0.9453541040420532,139.78184509277344,205.3646697998047,0.917176067829132,171.86900329589844,110.2916030883789,0.943440735340118,174.24583435058594,125.74097442626952,0.895992517471313,169.49217224121094,159.0165557861328,0.9478018283843992,152.85438537597656,217.2487945556641,0.826198458671569,136.21659851074222,218.4372100830078,0.9778507947921752,157.60804748535156,218.4372100830078,0.8372978568077081,132.6513671875,216.06039428710938,0.8756306767463681,164.738525390625,211.3067321777344,0.8342324495315551,142.15867614746094,206.55308532714844,0.851037621498107,3.0950512886047363,0.0,0
181,1,176.35205078125,124.67170715332031,0.974193692207336,180.84019470214844,122.4276351928711,0.966825783252716,174.10797119140625,120.18356323242188,0.9478708505630492,187.57240295410156,119.0615234375,0.9003270864486691,171.86390686035156,116.81745147705078,0.8158356547355651,192.060546875,134.77003479003906,0.88978511095047,168.497802734375,123.54966735839844,0.91907262802124,190.9385223388672,158.33277893066406,0.8972926735877991,164.00965881347656,137.01409912109378,0.9180303812026972,181.9622344970703,177.4073944091797,0.8938266038894651,157.27743530273438,151.60057067871094,0.904435038566589,177.47409057617188,165.06500244140625,0.7948641777038571,164.00965881347656,154.9666748046875,0.84335833787918,158.39947509765625,188.6277618408203,0.8616617918014521,147.17910766601562,178.52943420410156,0.8737384080886841,161.7655792236328,209.94644165039062,0.8903071284294121,132.5926513671875,204.3362579345703,0.870707809925079,179.71815490722656,107.8411636352539,0.9001048803329461,180.84019470214844,123.54966735839844,0.920328080654144,170.7418670654297,158.33277893066406,0.9513057470321652,153.9113311767578,217.8006896972656,0.8669855594635011,126.9824676513672,216.67864990234375,0.9110625982284541,158.39947509765625,220.04476928710938,0.8599247932434081,124.73839569091795,213.3125457763672,0.8378787636756891,164.00965881347656,212.1905059814453,0.8003715276718141,133.71467590332028,206.5803375244141,0.8233796954154959,3.074479341506958,0.0,0
182,1,182.52227783203125,124.9252700805664,0.963200151920318,187.2728271484375,122.54999542236328,0.935711741447448,181.3346405029297,120.17472076416016,0.9818099141120912,195.58628845214844,118.9870834350586,0.9081864953041072,178.9593505859375,116.61180114746094,0.6972298622131341,199.14920043945312,135.614013671875,0.926908671855926,175.3964385986328,123.73763275146484,0.9163329005241392,194.39865112304688,160.55442810058594,0.9099565148353572,167.08297729492188,137.98928833007812,0.9078837633132932,184.8975524902344,177.1813507080078,0.8815864920616151,157.5818634033203,152.24095153808594,0.8923929333686821,178.9593505859375,166.49261474609375,0.8363581895828242,167.08297729492188,155.80386352539062,0.8667215108871461,159.95713806152344,187.87010192871097,0.8777652978897091,145.7054901123047,173.61843872070312,0.8900488615036011,162.33242797851562,209.24758911132812,0.92819720506668,127.89090728759766,197.37120056152344,0.8728879690170279,187.2728271484375,108.29833984375,0.9186795949935912,188.46046447753903,124.9252700805664,0.9157889485359192,174.20880126953125,159.3667755126953,0.955546617507934,154.01895141601562,217.56106567382812,0.904781937599182,118.38980102539062,209.24758911132812,0.8980505466461178,158.76950073242188,218.7487030029297,0.9045758247375479,117.20216369628906,205.68467712402344,0.8407269120216371,164.70770263671875,210.4352264404297,0.8809702396392821,130.26618957519528,200.9341278076172,0.8398587703704831,3.10814094543457,0.0,0
183,1,190.29347229003903,124.98697662353516,0.92527562379837,194.0736389160156,122.46686553955078,0.9434636831283559,187.7733612060547,121.2068099975586,0.912442088127136,201.63397216796875,121.2068099975586,0.91661536693573,186.5133056640625,117.42665100097656,0.778649806976318,205.41412353515625,137.5875244140625,0.919444561004638,181.4730987548828,124.98697662353516,0.9227058887481692,199.1138610839844,160.2685089111328,0.9407904744148252,170.13259887695312,137.5875244140625,0.968239426612854,187.7733612060547,176.6492156982422,0.8876571655273431,158.7921142578125,150.1880645751953,0.8483201265335081,180.21304321289062,166.5687713623047,0.8631405830383301,168.87254333496094,155.22828674316406,0.8787988424301141,161.31222534179688,185.46958923339844,0.9016345143318172,144.93150329589844,164.0486602783203,0.8721203804016111,161.31222534179688,210.67068481445312,0.939550638198852,123.51058197021484,189.249755859375,0.9085934162139889,195.3336944580078,109.86631774902344,0.906352043151855,194.0736389160156,126.24703216552734,0.9668269753456112,175.17282104492188,160.2685089111328,0.91384744644165,152.49183654785156,218.23101806640625,0.8908593058586121,109.64997863769531,195.5500335693359,0.8840392231941221,157.5320587158203,219.49107360839844,0.9180165529251092,109.64997863769531,191.76986694335938,0.931395411491394,163.83233642578125,210.67068481445312,0.850191712379455,124.77063751220705,193.02992248535156,0.8976950645446771,3.1080620288848864,0.0,0
184,1,196.50010681152344,125.92902374267578,0.9073587656021109,200.58314514160156,123.2070083618164,0.9377961754798879,195.13909912109375,121.8459930419922,0.928944170475006,208.7491912841797,121.8459930419922,0.9699805974960319,192.4170837402344,119.1239776611328,0.7350377440452571,210.11019897460938,139.53910827636722,0.9167445302009579,186.9730529785156,124.5680160522461,0.929451882839202,201.94415283203125,161.3152313232422,0.92341810464859,172.00196838378906,136.81709289550778,0.8933503031730651,189.695068359375,176.2863311767578,0.9199027419090272,161.1138916015625,147.7051544189453,0.808185517787933,181.52902221679688,166.75927734375,0.912895023822784,172.00196838378906,151.78817749023438,0.9527698159217832,161.1138916015625,185.8133850097656,0.904801309108734,147.50381469726562,153.14918518066406,0.88794732093811,161.1138916015625,208.95053100585938,0.98105365037918,118.92263793945312,176.2863311767578,0.8863089084625241,201.94415283203125,110.95793151855469,0.8980852961540221,200.58314514160156,127.29003143310548,0.9265526533126832,177.4459991455078,158.5932159423828,0.9620974063873292,152.94784545898438,218.4775848388672,0.9250223636627192,106.6735610961914,176.2863311767578,0.7663736343383779,157.03086853027344,219.83859252929688,0.934628784656524,105.31255340576172,174.92532348632812,0.7936447262763969,163.83590698242188,210.31153869628903,0.9312847852706899,116.20062255859376,183.09136962890625,0.8829376697540281,3.12239933013916,0.0,0
185,1,201.1776885986328,129.92245483398438,0.930538952350616,205.44639587402344,127.07665252685548,0.91865998506546,199.75477600097656,124.23084259033205,0.9475062489509579,212.5609130859375,125.65374755859376,0.9188798069953912,198.33187866210938,121.38504028320312,0.855407297611236,212.5609130859375,142.7285919189453,0.929838895797729,191.2173614501953,125.65374755859376,0.948743343353271,204.0234832763672,162.64923095703125,0.966045081615448,174.14251708984375,137.03697204589844,0.8407567739486691,189.79444885253903,176.87826538085938,0.9132542610168449,164.18218994140625,142.7285919189453,0.9007778763771049,181.2570343017578,166.91793823242188,0.920517981052398,174.14251708984375,152.6889190673828,0.9705450534820552,161.33639526367188,185.4156951904297,0.9335298538208,148.53025817871094,146.99729919433594,1.0230063199996942,158.49058532714844,208.18214416503903,0.977469146251678,117.22637939453124,164.0721435546875,0.9266930818557729,208.29220581054688,114.27052307128906,0.9255970120429989,204.0234832763672,129.92245483398438,0.953537702560424,179.83413696289062,158.38052368164062,0.9800591468811032,152.79896545410156,216.7195587158203,0.94503629207611,105.84315490722656,158.38052368164062,0.9120761156082152,155.644775390625,218.14247131347656,0.952315926551818,104.42024993896484,156.95762634277344,0.9087449908256532,159.91348266601562,208.18214416503903,0.9565812349319449,110.11186981201172,171.18666076660156,0.873795449733734,3.2052927017211914,0.0,0
186,1,204.37852478027344,130.07374572753906,0.969901263713836,208.91070556640625,128.56301879882812,0.9325281381607052,204.37852478027344,125.54156494140624,0.962848424911499,217.97506713867188,128.56301879882812,0.920442640781402,202.8677978515625,122.52011108398438,0.7617931365966791,216.46434020996097,146.69174194335938,0.9002475142478941,196.82489013671875,127.0522918701172,0.9602202177047732,204.37852478027344,164.8204803466797,0.89434140920639,178.6961669921875,136.11665344238278,0.8076115846633911,189.2712554931641,175.39556884765625,0.9654915332794192,166.6103515625,140.64883422851562,0.8506816029548641,180.20689392089844,164.8204803466797,0.8909081816673271,174.1639862060547,149.71319580078125,0.9049072265625,162.07815551757812,182.94920349121097,0.9616190195083609,148.4816131591797,142.15956115722656,0.9450374245643612,156.03524780273438,207.1208343505859,0.9961301684379572,116.75634765625,155.756103515625,0.876616239547729,213.44288635253903,116.47720336914062,0.9388609528541559,208.91070556640625,133.09519958496094,0.883757770061492,178.6961669921875,157.26683044433594,0.9404794573783872,151.50306701660156,217.6959228515625,0.93166035413742,106.1812515258789,148.2024688720703,0.8489707112312309,154.52452087402344,217.6959228515625,0.9216205477714532,106.1812515258789,146.69174194335938,0.807516396045684,157.5459747314453,208.63156127929688,0.932076215744018,112.2241668701172,160.2882843017578,0.91077983379364,3.1113061904907213,0.0,0
187,1,209.53407287597656,131.11199951171878,0.9570347666740412,213.7251892089844,129.7149658203125,0.938777029514312,208.1370391845703,126.92089080810548,0.973837018013,222.107421875,131.11199951171878,0.921158552169799,208.1370391845703,124.12681579589844,0.75722599029541,217.9163055419922,147.87646484375,0.914123594760894,201.15185546875,128.31793212890622,0.9335703253746029,205.34295654296875,164.6409149169922,0.942367196083068,182.9903564453125,135.30311584472656,0.8574352264404291,189.9755401611328,173.02313232421875,0.938197433948516,167.62294006347656,138.09719848632812,0.8841497898101801,180.19627380371097,164.6409149169922,0.9403322935104372,174.60812377929688,147.87646484375,0.9333481788635252,162.0347900390625,182.80239868164062,0.9521899223327632,150.85848999023438,136.70014953613278,0.982381165027618,155.0496063232422,207.94908142089844,0.978424489498138,115.93254089355469,146.4794158935547,0.8289074897766111,217.9163055419922,117.1416244506836,0.9326772093772879,213.7251892089844,135.30311584472656,0.8880826830863949,178.7992401123047,154.8616485595703,0.940711081027984,150.85848999023438,217.7283477783203,0.9205086827278129,105.45475769042969,140.1927490234375,0.7082396149635309,155.0496063232422,216.3313140869141,0.9039701223373412,108.24883270263672,137.398681640625,0.7819361090660091,156.44664001464844,207.94908142089844,0.910075604915618,111.74142456054688,152.06756591796875,0.893268525600433,3.115586280822754,0.0,1
188,1,211.05950927734375,131.49784851074222,0.9799492359161371,215.6455078125,129.96917724609378,0.968014001846313,212.58816528320312,126.91184997558594,1.004230260848999,223.28884887695312,133.02651977539062,0.979939877986908,224.81752014160156,131.49784851074222,0.6287094950675961,220.2315216064453,149.8418731689453,0.9339545369148252,204.94482421875,129.96917724609378,0.955147504806518,204.94482421875,165.12857055664062,0.978969573974609,189.65814208984375,136.0838623046875,0.908535718917846,188.1294708251953,172.77191162109375,0.91172581911087,174.3714599609375,137.61253356933594,0.8526703715324401,180.4861297607422,163.5998992919922,0.923066914081573,175.90011596679688,146.7845458984375,0.969692647457122,159.0847625732422,178.88658142089844,0.9320090413093559,151.44142150878906,133.02651977539062,0.9316654801368712,154.49876403808594,206.40261840820312,0.9086709022521969,119.3393783569336,139.14118957519528,0.8794528245925901,223.28884887695312,119.26850128173828,0.9111075401306152,217.17417907714844,137.61253356933594,0.95654410123825,180.4861297607422,154.42788696289062,0.949182093143463,151.44142150878906,217.10330200195312,0.9134380817413332,107.11003112792969,133.02651977539062,0.7259173393249511,154.49876403808594,217.10330200195312,0.892253041267395,108.63870239257812,129.96917724609378,0.7610666155815121,156.02743530273438,209.4599609375,0.8478199839591981,116.28204345703124,145.25587463378906,0.7769792079925529,3.122171878814697,0.0,1
189,1,215.11550903320312,131.29286193847656,0.9549226760864252,219.8184509277344,129.72520446777344,0.9646456837654109,216.6831512451172,128.15756225585938,0.986853778362274,227.65670776367188,134.42816162109378,0.953895151615142,226.08905029296875,132.86050415039062,0.643040895462036,222.95375061035156,151.67230224609375,0.926582098007202,207.2772521972656,131.29286193847656,0.933173894882202,205.70960998535156,165.78114318847656,0.890818178653717,190.0331115722656,137.56346130371094,0.894283175468444,190.0331115722656,172.05174255371094,0.9057076573371879,174.3566131591797,137.56346130371094,0.8627316951751701,180.6272125244141,162.64584350585938,0.9018673896789552,177.49191284179688,146.9693603515625,0.928525686264038,160.24777221679688,173.61940002441406,0.8574393391609191,152.40953063964844,134.42816162109378,0.931153118610382,152.40953063964844,201.8370819091797,0.946617782115936,122.62418365478516,137.56346130371094,0.9334672093391412,227.65670776367188,121.886962890625,0.9360072016716,219.8184509277344,139.131103515625,0.9908033609390252,180.6272125244141,154.80760192871094,0.953406989574432,144.57127380371094,212.8106384277344,0.9145047664642332,110.0829849243164,132.86050415039062,0.7476056814193721,149.27423095703125,214.37828063964844,0.9193702340126032,111.650634765625,129.72520446777344,0.804104268550872,153.9771728515625,204.97238159179688,0.8502354025840749,117.92123413085938,142.2664031982422,0.7663086652755731,3.026464462280273,0.0,1
190,1,218.21693420410156,128.75054931640622,0.8999588489532471,223.0609588623047,128.75054931640622,0.9662402868270872,219.83160400390625,127.13587951660156,0.949860036373138,229.51966857910156,133.59457397460938,0.932711482048034,229.51966857910156,133.59457397460938,0.5853723883628841,224.67564392089844,151.3560028076172,0.920590341091156,210.1435546875,131.97990417480472,0.9097747802734372,205.29953002929688,164.27340698242188,0.9546028971672049,190.7674560546875,136.82392883300778,0.906140089035034,189.1527862548828,170.73211669921875,0.902175307273864,174.62069702148438,138.4385986328125,0.923109889030456,181.07940673828125,159.42938232421875,0.8936838507652279,177.8500518798828,144.89730834960938,0.8904740810394279,161.7032928466797,169.117431640625,0.8594969511032101,152.01524353027344,136.82392883300778,0.960449576377868,142.3271942138672,198.1815948486328,0.8969118595123291,119.72174072265624,143.28262329101562,0.8316609859466549,231.13433837890625,122.2918472290039,0.927291750907898,221.4462890625,138.4385986328125,0.932578206062316,181.07940673828125,152.97068786621094,0.917075097560882,131.02445983886722,204.64028930664062,0.9741520881652832,105.99699401855469,137.63127136230472,0.7966145277023311,135.86848449707028,206.2549743652344,0.946996748447418,108.41901397705078,135.20925903320312,0.8112431168556211,142.3271942138672,199.7962646484375,0.844486832618713,114.8777084350586,144.89730834960938,0.7134330272674559,3.020980834960937,0.0,1
191,1,221.01014709472656,130.63310241699222,0.949880182743072,226.0994415283203,130.63310241699222,0.9392175674438472,222.7065887451172,127.24024200439452,0.932282209396362,232.8851776123047,135.722412109375,0.9440746307373041,222.7065887451172,127.24024200439452,0.736707210540771,224.40301513671875,150.99029541015625,0.96914255619049,214.22442626953125,134.02597045898438,0.910447776317596,205.7422637939453,162.86532592773438,0.8846091628074642,197.26010131835938,139.11526489257812,0.8858059048652641,188.77793884277344,166.25819396972656,0.9018656015396109,181.99220275878903,139.11526489257812,0.8307690620422361,181.99220275878903,156.07960510253906,0.8428594470024101,180.2957763671875,144.20457458496094,0.8564174771308891,156.54571533203125,159.4724578857422,0.811342418193817,153.15284729003906,137.41883850097656,0.8673146963119499,131.09922790527344,181.52609252929688,0.8474918603897091,120.9206314086914,144.20457458496094,0.9308777451515192,234.5816192626953,123.84738159179688,0.955738186836242,224.40301513671875,139.11526489257812,0.9149132966995229,181.99220275878903,150.99029541015625,0.8794541358947751,112.43846893310548,181.52609252929688,0.48458394408225997,105.6527328491211,142.5081329345703,0.710390090942382,120.9206314086914,188.3118133544922,0.43670669198036105,109.04560089111328,137.41883850097656,0.7501925230026241,127.70635986328124,184.9189453125,0.678884923458099,119.22419738769531,147.59742736816406,0.8690230250358578,3.009860038757324,0.0,1
